id,name,category,workoutType,level,raceDistanceTags,surface,durationRangeMinutes,distanceRangeKm,intensityTarget,formulaHooks,safetyFlags,confidenceLabel
wkt_1068,Marathon Specific — 24K Easy Long Run — Controlled Load,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1069,Marathon Specific — 24K Easy Long Run — Peak Block,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1070,Marathon Specific — 24K Easy Long Run — Race Rhythm v1070,Marathon Specific,long-run-quality,advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1071,Marathon Specific — 24K Easy Long Run — Specific Endurance v1071,Marathon Specific,long-run-quality,advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1072,Marathon Specific — 24K Easy Long Run — Controlled Load v1072,Marathon Specific,long-run-quality,advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1073,Marathon Specific — 24K Easy Long Run — Peak Block v1073,Marathon Specific,long-run-quality,advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1074,Marathon Specific — 24K Easy Long Run — Race Rhythm v1074,Marathon Specific,long-run-quality,intermediate-advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1075,Marathon Specific — 24K Easy Long Run — Specific Endurance v1075,Marathon Specific,long-run-quality,intermediate-advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1076,Marathon Specific — 24K Easy Long Run — Controlled Load v1076,Marathon Specific,long-run-quality,intermediate-advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1077,Marathon Specific — 24K Easy Long Run — Peak Block v1077,Marathon Specific,long-run-quality,intermediate-advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1078,Marathon Specific — 24K Easy Long Run — Race Rhythm v1078,Marathon Specific,long-run-quality,advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1079,Marathon Specific — 24K Easy Long Run — Specific Endurance v1079,Marathon Specific,long-run-quality,advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1080,Marathon Specific — 24K Easy Long Run — Controlled Load v1080,Marathon Specific,long-run-quality,advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1081,Marathon Specific — 24K Easy Long Run — Peak Block v1081,Marathon Specific,long-run-quality,advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1082,Marathon Specific — 24K Easy Long Run — Race Rhythm v1082,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road | trail,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1083,Marathon Specific — 24K Easy Long Run — Specific Endurance v1083,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road | trail,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1084,Marathon Specific — 24K Easy Long Run — Controlled Load v1084,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road | trail,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1085,Marathon Specific — 24K Easy Long Run — Peak Block v1085,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road | trail,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1086,Marathon Specific — 24K Easy Long Run — Race Rhythm v1086,Marathon Specific,long-run-quality,advanced,marathon,road | trail,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1087,Marathon Specific — 24K Easy Long Run — Specific Endurance v1087,Marathon Specific,long-run-quality,advanced,marathon,road | trail,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1088,Marathon Specific — 24K Easy Long Run — Controlled Load v1088,Marathon Specific,long-run-quality,advanced,marathon,road | trail,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1089,Marathon Specific — 24K Easy Long Run — Peak Block v1089,Marathon Specific,long-run-quality,advanced,marathon,road | trail,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1090,Marathon Specific — 28K Easy Long Run — Race Rhythm,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1091,Marathon Specific — 28K Easy Long Run — Specific Endurance,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1092,Marathon Specific — 28K Easy Long Run — Controlled Load,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1093,Marathon Specific — 28K Easy Long Run — Peak Block,Marathon Specific,long-run-quality,intermediate-advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1094,Marathon Specific — 28K Easy Long Run — Race Rhythm v1094,Marathon Specific,long-run-quality,advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1095,Marathon Specific — 28K Easy Long Run — Specific Endurance v1095,Marathon Specific,long-run-quality,advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1096,Marathon Specific — 28K Easy Long Run — Controlled Load v1096,Marathon Specific,long-run-quality,advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1097,Marathon Specific — 28K Easy Long Run — Peak Block v1097,Marathon Specific,long-run-quality,advanced,marathon,road,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1098,Marathon Specific — 28K Easy Long Run — Race Rhythm v1098,Marathon Specific,long-run-quality,intermediate-advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1099,Marathon Specific — 28K Easy Long Run — Specific Endurance v1099,Marathon Specific,long-run-quality,intermediate-advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1100,Marathon Specific — 28K Easy Long Run — Controlled Load v1100,Marathon Specific,long-run-quality,intermediate-advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1101,Marathon Specific — 28K Easy Long Run — Peak Block v1101,Marathon Specific,long-run-quality,intermediate-advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1102,Marathon Specific — 28K Easy Long Run — Race Rhythm v1102,Marathon Specific,long-run-quality,advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1103,Marathon Specific — 28K Easy Long Run — Specific Endurance v1103,Marathon Specific,long-run-quality,advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1104,Marathon Specific — 28K Easy Long Run — Controlled Load v1104,Marathon Specific,long-run-quality,advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1105,Marathon Specific — 28K Easy Long Run — Peak Block v1105,Marathon Specific,long-run-quality,advanced,marathon,treadmill,"[110, 230]","[20.0, 34.0]",Zone 2 with optional marathon-pace blocks / RPE 3-6,sessionDuration | distanceEstimate | targetPaceSplit | trainingLoadEstimate | fuelingCarbEstimate | hydrationEstimate,longDuration | fuelingRequired | hydrationRequired | requiresRecovery | notForInjuryPain,high
wkt_1106,Race Week Tune-Up — 4 x 200m — 1500m,Race Week Tune-Up,sharpening,beginner-intermediate,1500m,track,"[30, 65]","[3.0, 10.0]",Race rhythm but controlled / not all-out,repTime | totalWorkDistance | totalRestTime | sessionDuration | racePaceCheck,raceWeek | lowVolumeFast | fullRecovery | doNotRaceWorkout | notForInjuryPain,high
wkt_1107,Race Week Tune-Up — 4 x 200m — 1500m v1107,Race Week Tune-Up,sharpening,intermediate,1500m,track,"[30, 65]","[3.0, 10.0]",Race rhythm but controlled / not all-out,repTime | totalWorkDistance | totalRestTime | sessionDuration | racePaceCheck,raceWeek | lowVolumeFast | fullRecovery | doNotRaceWorkout | notForInjuryPain,high
